aX,aY,aZ,gX,gY,gZ
-0.213,0.783,0.121,-101.196,46.448,-183.838
-0.257,0.452,0.070,-112.061,39.673,-197.388
-0.276,0.135,0.032,-110.046,28.137,-201.355
-0.258,-0.051,0.001,-94.604,13.245,-196.350
-0.207,-0.031,-0.010,-72.571,-2.014,-185.669
-0.156,0.168,-0.003,-51.086,-16.541,-175.476
-0.092,0.427,0.056,-37.842,-29.236,-172.119
-0.026,0.506,0.241,-42.358,-37.598,-178.284
-0.007,0.372,0.403,-62.927,-38.635,-188.965
-0.014,0.201,0.380,-78.857,-33.447,-197.144
-0.034,-0.056,0.215,-83.435,-30.273,-202.393
-0.051,-0.351,0.048,-80.200,-34.302,-200.500
-0.037,-0.587,0.003,-69.031,-46.570,-190.186
0.004,-0.667,0.021,-50.049,-62.500,-172.668
0.052,-0.586,0.106,-29.053,-78.369,-153.015
0.102,-0.438,0.283,-11.902,-91.614,-136.414
0.123,-0.294,0.487,-4.456,-98.450,-125.916
0.112,-0.213,0.587,-3.845,-97.778,-121.765
0.081,-0.282,0.585,-7.812,-93.445,-122.375
0.046,-0.434,0.588,-15.015,-89.905,-122.437
0.011,-0.634,0.574,-19.958,-88.623,-119.080
-0.003,-0.809,0.595,-19.043,-90.088,-110.779
-0.024,-0.906,0.542,-11.292,-92.041,-97.900
-0.045,-0.974,0.498,0.977,-95.947,-82.581
-0.047,-0.958,0.512,11.475,-102.661,-64.941
-0.023,-0.910,0.619,19.470,-109.802,-47.852
-0.003,-0.813,0.707,25.696,-113.770,-33.508
-0.004,-0.753,0.743,28.076,-114.624,-23.010
-0.013,-0.744,0.787,24.048,-114.441,-15.442
-0.033,-0.743,0.862,17.212,-113.342,-8.545
-0.069,-0.747,0.871,12.207,-111.084,-1.953
-0.111,-0.762,0.836,9.460,-108.704,4.517
-0.152,-0.760,0.781,9.277,-108.459,12.024
-0.179,-0.809,0.791,10.986,-111.389,19.836
-0.199,-0.783,0.869,11.780,-116.028,30.090
-0.216,-0.722,0.925,13.245,-119.202,40.710
-0.221,-0.642,1.026,13.611,-120.972,50.232
-0.254,-0.553,1.185,10.132,-120.544,57.983
-0.268,-0.424,1.188,4.333,-115.662,65.002
-0.295,-0.333,1.300,6.104,-110.413,69.214
-0.321,-0.309,1.253,7.629,-103.149,68.909
-0.362,-0.300,1.205,5.127,-96.130,69.275
-0.405,-0.376,1.182,2.014,-92.590,69.153
-0.452,-0.459,1.224,-0.366,-90.088,72.266
-0.435,-0.449,1.372,-1.160,-89.355,79.895
-0.489,-0.402,1.520,4.517,-85.754,88.379
-0.523,-0.328,1.453,13.245,-75.684,95.276
-0.521,-0.228,1.510,16.418,-65.918,98.511
-0.507,-0.141,1.511,12.634,-61.646,99.792
-0.512,-0.118,1.607,5.249,-55.542,98.694
-0.535,-0.211,1.557,-0.916,-44.861,95.947
-0.569,-0.260,1.537,-8.362,-35.217,96.191
-0.600,-0.263,1.542,-16.296,-27.954,99.670
-0.615,-0.211,1.563,-19.958,-21.179,102.966
-0.620,-0.109,1.617,-19.226,-14.709,105.896
-0.609,0.025,1.645,-14.099,-7.568,107.300
-0.591,0.131,1.659,-7.568,-0.549,106.262
-0.579,0.209,1.670,-3.296,7.629,103.027
-0.565,0.269,1.635,2.991,17.700,98.450
-0.570,0.286,1.546,9.338,27.710,92.590
-0.582,0.281,1.514,11.780,35.278,87.402
-0.586,0.275,1.458,14.465,41.687,83.374
-0.571,0.290,1.392,18.799,46.997,80.200
-0.551,0.351,1.394,23.010,48.950,78.857
-0.518,0.469,1.347,28.198,51.331,77.515
-0.471,0.576,1.255,29.053,52.246,74.768
-0.412,0.733,1.233,26.001,52.490,69.519
-0.331,0.814,1.211,19.897,51.880,61.279
-0.267,0.828,1.219,13.428,51.880,51.758
-0.227,0.811,1.227,8.728,52.612,41.992
-0.206,0.807,1.179,7.202,54.871,33.264
-0.195,0.795,1.058,9.644,56.946,24.292
-0.188,0.687,0.921,14.954,55.847,14.954
-0.191,0.606,0.856,16.602,50.964,8.545
-0.176,0.543,0.781,17.578,44.189,4.395
-0.155,0.468,0.763,18.066,35.950,0.122
-0.138,0.403,0.785,18.372,27.893,-2.686
-0.134,0.316,0.792,18.005,22.034,-5.005
-0.153,0.273,0.826,16.235,16.602,-6.042

-0.503,-1.476,0.916,-47.668,-108.459,79.956
-0.629,-1.398,1.206,-46.387,-115.234,101.624
-0.783,-1.337,1.530,-42.175,-118.530,122.192
-0.934,-1.227,1.829,-36.438,-116.638,141.602
-1.065,-1.063,2.159,-29.602,-111.938,158.752
-1.157,-0.823,2.471,-24.109,-100.586,171.570
-1.209,-0.565,2.663,-21.912,-83.252,179.504
-1.261,-0.344,2.802,-27.771,-60.974,181.946
-1.299,-0.139,2.885,-38.635,-36.072,180.176
-1.328,0.038,2.906,-49.927,-9.705,176.147
-1.348,0.175,2.870,-56.763,15.808,170.593
-1.368,0.295,2.849,-62.683,40.527,164.185
-1.367,0.410,2.772,-68.298,64.819,158.081
-1.350,0.505,2.685,-71.350,87.952,151.306
-1.320,0.597,2.532,-70.984,109.802,143.921
-1.282,0.677,2.309,-68.604,130.066,135.498
-1.240,0.746,2.045,-64.331,147.278,126.526
-1.163,0.833,1.784,-56.335,159.668,117.371
-1.066,0.908,1.548,-46.448,167.480,106.995
-0.969,0.984,1.325,-38.879,173.462,95.520
-0.865,1.056,1.130,-36.438,176.514,83.435
-0.757,1.102,1.005,-38.452,177.185,69.519
-0.665,1.122,0.896,-41.016,177.612,54.382
-0.595,1.184,0.742,-43.457,178.528,38.696
-0.534,1.286,0.567,-44.006,177.795,21.912
-0.482,1.354,0.391,-45.837,174.561,2.869
-0.413,1.334,0.292,-51.147,167.358,-17.822
-0.382,1.270,0.184,-55.664,159.790,-39.368
-0.360,1.194,0.008,-54.749,151.428,-59.448
-0.330,1.101,-0.106,-52.429,138.611,-77.271
-0.306,1.029,-0.232,-49.377,124.268,-92.529
-0.265,0.975,-0.235,-47.852,107.239,-105.347
-0.220,0.935,-0.184,-49.133,91.919,-117.310
-0.192,0.927,-0.095,-51.392,80.200,-128.540
-0.198,0.942,-0.072,-50.110,73.608,-140.686
-0.241,0.876,-0.123,-52.368,69.214,-154.236
-0.270,0.715,-0.105,-59.631,61.279,-167.297
-0.289,0.502,-0.105,-66.467,52.246,-177.368
-0.287,0.337,-0.101,-67.749,42.664,-182.495
-0.280,0.246,-0.076,-66.589,32.104,-183.777
-0.259,0.292,-0.088,-60.547,22.522,-182.495
-0.227,0.299,-0.059,-54.626,12.207,-183.167
-0.205,0.260,0.011,-53.772,3.357,-184.998
-0.173,0.264,0.126,-57.068,-3.418,-186.218
-0.151,0.229,0.167,-59.692,-6.958,-188.110
-0.156,0.144,0.142,-60.913,-9.827,-190.247
-0.159,0.021,0.124,-61.951,-14.648,-190.918
-0.156,-0.085,0.099,-60.974,-20.752,-189.392
-0.150,-0.221,0.102,-58.167,-28.809,-185.486
-0.129,-0.321,0.180,-56.274,-37.415,-178.833
-0.107,-0.397,0.253,-54.260,-44.922,-170.593
-0.089,-0.440,0.322,-47.729,-50.537,-161.865
-0.073,-0.436,0.359,-40.833,-54.993,-153.259
-0.063,-0.429,0.360,-36.377,-58.655,-145.508
-0.063,-0.474,0.378,-34.302,-62.866,-139.221
-0.045,-0.557,0.489,-34.241,-68.420,-132.690
-0.016,-0.634,0.604,-33.630,-72.083,-124.390
-0.002,-0.658,0.665,-30.334,-72.327,-114.014
-0.013,-0.689,0.627,-23.010,-70.496,-104.126
-0.020,-0.719,0.600,-14.404,-70.251,-94.788
-0.029,-0.667,0.522,-6.287,-70.740,-84.595
-0.034,-0.673,0.460,-1.404,-73.364,-75.928
-0.024,-0.708,0.504,0.916,-80.017,-68.726
-0.016,-0.789,0.566,1.526,-85.571,-60.791
-0.025,-0.820,0.632,2.502,-89.600,-50.842
-0.039,-0.830,0.687,5.310,-92.468,-39.978
-0.053,-0.848,0.788,6.409,-95.032,-28.564
-0.045,-0.801,0.936,7.263,-95.520,-16.846
-0.046,-0.741,0.968,10.803,-91.736,-6.348
-0.055,-0.679,0.968,15.747,-87.097,0.793
-0.064,-0.643,0.985,17.883,-83.618,6.531
-0.108,-0.635,0.947,17.090,-79.895,11.169
-0.168,-0.681,0.922,13.733,-77.820,15.503
-0.190,-0.735,1.005,10.132,-79.102,21.240
-0.215,-0.748,1.074,12.146,-78.918,29.724
-0.225,-0.805,1.177,18.677,-79.834,38.452
-0.227,-0.740,1.207,23.804,-76.477,49.500
-0.218,-0.595,1.262,27.100,-74.402,60.059
-0.219,-0.474,1.257,30.029,-70.740,65.979
-0.230,-0.469,1.281,30.029,-67.627,68.604
-0.227,-0.470,1.339,26.123,-64.392,71.472
-0.322,-0.440,1.367,28.687,-60.120,75.684
-0.286,-0.528,1.346,33.997,-56.335,80.200
-0.323,-0.554,1.414,31.128,-50.232,84.961
-0.318,-0.511,1.420,29.907,-51.208,90.576
-0.337,-0.449,1.462,32.471,-49.561,96.191
-0.339,-0.415,1.477,31.006,-46.875,99.976
-0.351,-0.357,1.459,31.006,-41.626,103.149
-0.352,-0.356,1.406,29.236,-36.743,103.760
-0.338,-0.272,1.415,23.987,-33.997,104.858
-0.344,-0.203,1.361,19.165,-29.785,105.347
-0.356,-0.146,1.380,13.245,-26.672,104.431
-0.361,-0.143,1.434,6.042,-24.597,103.271
-0.330,-0.109,1.579,1.160,-22.339,103.638
-0.319,-0.014,1.640,2.380,-16.174,104.858
-0.337,0.118,1.583,8.728,-7.324,105.591
-0.338,0.297,1.542,13.977,-0.977,104.492
-0.330,0.470,1.536,16.907,3.723,100.037
-0.333,0.548,1.453,17.883,8.728,92.529
-0.316,0.648,1.461,17.090,10.071,85.327
-0.276,0.732,1.500,18.433,10.010,77.393
-0.226,0.726,1.579,20.935,10.803,67.505
-0.211,0.743,1.535,22.522,15.869,58.533
-0.221,0.756,1.395,22.644,22.705,50.110
-0.236,0.691,1.280,18.372,25.513,40.771
-0.228,0.683,1.268,12.512,24.536,32.593
-0.206,0.716,1.257,9.338,23.254,24.719
-0.202,0.676,1.217,6.653,23.804,14.343
-0.203,0.568,1.211,0.671,24.109,4.272
-0.224,0.425,1.187,-3.906,24.780,-2.686
-0.249,0.265,1.115,-3.418,25.513,-7.874
-0.275,0.146,1.014,1.831,24.231,-10.315
-0.285,0.031,0.942,8.667,20.203,-10.498
-0.274,0.010,0.922,14.282,13.916,-8.240
-0.246,0.054,0.940,17.517,8.667,-6.592
-0.222,0.056,0.968,14.893,5.859,-7.935
-0.222,0.013,0.964,7.324,6.165,-10.620
-0.229,-0.088,0.951,-0.549,7.263,-13.428
-0.245,-0.174,0.920,-3.357,7.690,-14.526

-0.308,-1.124,1.301,-35.217,-52.185,69.519
-0.382,-1.160,1.453,-36.438,-49.011,82.336
-0.476,-1.089,1.456,-32.593,-43.457,97.107
-0.571,-0.989,1.417,-26.428,-40.161,110.474
-0.632,-0.922,1.483,-22.278,-41.260,122.070
-0.701,-0.886,1.550,-20.081,-43.579,132.507
-0.758,-0.861,1.703,-18.005,-44.861,143.555
-0.800,-0.745,1.864,-13.062,-43.701,154.907
-0.812,-0.562,2.016,-9.949,-37.842,164.673
-0.835,-0.360,2.082,-13.916,-25.818,170.715
-0.846,-0.181,2.132,-24.292,-11.169,172.180
-0.866,-0.093,2.178,-39.612,4.333,169.617
-0.874,0.010,2.174,-52.734,21.301,166.321
-0.872,0.066,2.101,-63.965,39.124,162.537
-0.887,0.165,1.994,-68.848,55.054,159.241
-0.876,0.260,1.852,-70.129,67.810,156.616
-0.854,0.397,1.771,-70.190,75.684,154.480
-0.812,0.547,1.669,-64.819,81.787,150.757
-0.748,0.692,1.590,-56.396,86.060,145.020
-0.678,0.812,1.502,-50.232,89.783,136.963
-0.603,0.960,1.453,-48.157,93.445,127.441
-0.536,1.061,1.371,-48.157,98.816,115.173
-0.487,1.125,1.278,-53.406,104.919,99.487
-0.438,1.150,1.143,-62.256,110.535,82.153
-0.390,1.126,1.037,-70.740,113.159,64.209
-0.340,1.099,0.933,-76.355,113.403,47.119
-0.294,1.107,0.855,-76.599,110.474,32.349
-0.258,1.152,0.768,-70.923,106.812,18.005
-0.228,1.209,0.754,-67.383,102.173,3.479
-0.204,1.228,0.774,-66.101,98.267,-11.475
-0.211,1.214,0.761,-63.049,97.595,-28.320
-0.235,1.187,0.667,-57.556,98.877,-45.166
-0.243,1.131,0.628,-51.514,97.900,-61.646
-0.274,1.027,0.557,-42.908,96.985,-77.148
-0.299,0.935,0.482,-35.889,95.581,-90.393
-0.323,0.881,0.403,-31.128,92.224,-101.135
-0.343,0.904,0.344,-25.330,87.158,-109.985
-0.353,0.941,0.340,-21.606,81.360,-120.178
-0.364,0.955,0.362,-19.958,76.538,-131.592
-0.383,0.955,0.358,-19.836,73.181,-144.104
-0.385,0.822,0.367,-23.682,70.740,-156.982
-0.397,0.619,0.375,-30.945,68.848,-167.358
-0.406,0.420,0.354,-32.593,67.932,-172.424
-0.388,0.281,0.319,-28.992,65.918,-172.791
-0.370,0.292,0.234,-19.409,63.599,-169.556
-0.351,0.390,0.168,-10.193,59.814,-166.931
-0.331,0.513,0.143,-5.005,54.382,-168.213
-0.324,0.607,0.087,-5.920,48.889,-173.767
-0.323,0.602,0.006,-14.465,43.335,-182.068
-0.301,0.493,-0.037,-27.405,35.400,-191.101
-0.258,0.309,0.010,-40.894,24.841,-197.815
-0.211,0.084,0.047,-47.058,15.503,-200.378
-0.154,-0.151,0.115,-45.654,7.263,-198.364
-0.129,-0.228,0.084,-36.438,0.977,-190.369
-0.117,-0.265,0.027,-21.973,-5.615,-180.603
-0.088,-0.220,0.041,-8.728,-15.076,-171.692
-0.068,-0.077,0.048,-1.526,-23.254,-164.490
-0.058,0.028,0.062,-4.150,-29.175,-162.842
-0.052,0.100,0.106,-13.672,-34.363,-165.344
-0.061,0.024,0.157,-28.442,-37.903,-171.631
-0.082,-0.152,0.226,-46.143,-40.771,-177.612
-0.105,-0.461,0.267,-59.326,-42.725,-180.542
-0.123,-0.752,0.249,-62.561,-45.349,-177.002
-0.135,-0.933,0.216,-56.213,-50.415,-165.588
-0.141,-0.984,0.170,-43.884,-57.983,-149.719
-0.142,-0.967,0.144,-30.273,-67.566,-134.094
-0.136,-0.917,0.153,-20.020,-78.308,-120.728
-0.115,-0.871,0.234,-18.311,-87.219,-110.168
-0.101,-0.893,0.325,-25.146,-93.384,-102.722
-0.102,-0.986,0.384,-35.095,-96.436,-96.375
-0.113,-1.097,0.432,-46.509,-98.511,-88.684
-0.149,-1.258,0.432,-54.688,-100.586,-78.735
-0.189,-1.395,0.486,-57.190,-105.347,-64.697
-0.248,-1.444,0.524,-51.453,-110.901,-46.265
-0.297,-1.454,0.599,-41.321,-117.432,-26.428
-0.307,-1.413,0.732,-31.860,-123.657,-7.080
-0.307,-1.266,0.871,-23.499,-127.319,11.108
-0.307,-1.214,0.923,-17.639,-126.892,24.597
-0.320,-1.207,1.048,-18.066,-125.000,35.156
-0.339,-1.247,1.106,-24.780,-121.399,47.241
-0.363,-1.220,1.314,-26.978,-118.042,62.805
-0.401,-1.186,1.427,-23.132,-112.122,76.721
-0.476,-1.158,1.413,-13.733,-103.638,90.210
-0.544,-1.086,1.422,-4.639,-99.487,103.516
-0.548,-1.036,1.519,2.258,-97.900,115.967
-0.565,-0.914,1.691,9.460,-95.825,128.113
-0.570,-0.830,1.713,17.944,-87.708,138.123
-0.605,-0.715,1.835,16.663,-76.721,145.691
-0.618,-0.515,1.899,8.972,-71.960,153.931
-0.615,-0.340,2.002,-1.770,-65.125,161.133
-0.603,-0.210,2.064,-9.277,-56.396,164.795
-0.577,-0.069,2.104,-9.155,-46.082,168.091
-0.537,0.095,2.196,-5.554,-35.950,171.631
-0.521,0.378,2.122,5.066,-22.644,174.988
-0.493,0.669,1.972,20.813,-10.620,174.316
-0.461,0.911,1.872,32.898,-5.188,168.091
-0.387,1.054,1.841,40.955,-3.235,157.532
-0.313,1.158,1.863,46.570,-1.648,144.958
-0.242,1.265,1.891,51.392,1.892,131.897
-0.177,1.375,1.851,53.772,9.155,117.249
-0.166,1.416,1.728,54.138,19.409,99.548
-0.152,1.369,1.632,49.744,27.710,81.421
-0.164,1.286,1.542,41.443,33.081,66.040
-0.199,1.134,1.387,40.527,36.865,51.453
-0.208,0.998,1.230,43.762,36.011,39.856
-0.208,0.929,1.132,47.729,31.311,30.579
-0.198,0.904,1.123,46.814,25.879,21.240
-0.211,0.808,1.104,39.978,23.193,9.216
-0.247,0.600,1.073,26.917,25.085,-4.456
-0.306,0.278,0.978,11.292,28.442,-17.151
-0.353,-0.026,0.894,1.038,29.785,-25.513
-0.373,-0.283,0.816,-2.136,27.954,-27.771
-0.377,-0.433,0.727,0.977,24.170,-24.658
-0.359,-0.460,0.673,6.470,17.639,-17.334
-0.317,-0.398,0.672,11.963,9.888,-9.460
-0.285,-0.344,0.696,14.648,2.991,-3.479
-0.246,-0.282,0.770,12.878,-1.831,0.244
-0.200,-0.223,0.830,10.681,-4.456,2.136
-0.166,-0.193,0.873,6.958,-5.493,2.502

-0.421,-1.552,1.206,-33.386,-58.960,64.758
-0.536,-1.508,1.445,-36.682,-59.631,86.243
-0.617,-1.405,1.663,-33.508,-59.875,106.995
-0.698,-1.231,1.978,-29.907,-59.204,126.282
-0.751,-1.049,2.294,-25.574,-54.138,142.883
-0.807,-0.872,2.509,-19.043,-42.236,155.334
-0.873,-0.741,2.528,-7.141,-25.574,164.429
-0.931,-0.573,2.502,2.319,-9.949,171.875
-0.952,-0.368,2.483,7.324,2.014,177.429
-0.961,-0.159,2.440,4.517,14.160,179.749
-0.981,0.019,2.352,-4.456,27.405,177.795
-0.990,0.134,2.261,-18.372,40.771,172.913
-1.010,0.227,2.218,-35.156,53.345,166.931
-1.001,0.298,2.110,-48.828,67.932,159.241
-0.985,0.396,1.937,-58.289,81.360,152.161
-0.944,0.501,1.794,-64.209,91.248,144.470
-0.882,0.572,1.651,-65.369,97.534,136.536
-0.819,0.664,1.513,-57.922,101.807,128.784
-0.746,0.788,1.363,-45.410,103.760,121.094
-0.656,0.911,1.278,-35.706,103.027,112.305
-0.568,1.105,1.176,-31.616,103.333,101.440
-0.450,1.305,1.106,-33.447,104.858,85.693
-0.337,1.490,1.049,-41.870,108.643,63.904
-0.276,1.551,0.958,-58.167,116.455,36.560
-0.266,1.441,0.779,-76.233,124.268,6.897
-0.262,1.295,0.626,-92.102,127.625,-18.982
-0.261,1.073,0.527,-100.342,126.099,-40.955
-0.265,0.869,0.444,-96.069,121.643,-56.946
-0.274,0.714,0.318,-81.421,114.868,-66.772
-0.271,0.633,0.193,-61.218,104.126,-71.228
-0.255,0.602,0.124,-40.222,89.539,-73.120
-0.220,0.665,0.164,-23.743,73.914,-73.914
-0.163,0.860,0.254,-14.954,61.768,-77.209
-0.138,1.007,0.329,-17.151,56.274,-87.219
-0.148,0.972,0.383,-34.241,56.763,-103.638
-0.194,0.790,0.409,-57.983,58.472,-121.338
-0.212,0.520,0.432,-73.242,58.167,-136.108
-0.208,0.277,0.394,-73.059,55.847,-144.470
-0.177,0.146,0.350,-61.829,50.293,-145.325
-0.144,0.150,0.305,-43.762,42.480,-140.808
-0.131,0.227,0.250,-26.794,32.837,-135.559
-0.111,0.254,0.266,-15.869,20.935,-132.629
-0.070,0.358,0.371,-8.667,9.583,-130.798
-0.026,0.539,0.486,-7.141,2.991,-131.897
-0.024,0.616,0.573,-14.648,2.136,-139.404
-0.035,0.568,0.594,-25.696,5.432,-151.855
-0.058,0.336,0.615,-40.344,9.949,-164.490
-0.087,0.031,0.581,-50.598,14.343,-171.814
-0.109,-0.275,0.470,-49.683,16.541,-171.692
-0.121,-0.449,0.297,-33.875,14.893,-164.612
-0.087,-0.454,0.172,-12.756,8.362,-152.649
-0.037,-0.342,0.119,3.601,-0.854,-139.832
0.026,-0.181,0.128,12.512,-10.071,-130.920
0.074,-0.056,0.153,11.658,-17.334,-127.991
0.095,-0.006,0.198,1.343,-22.034,-129.456
0.099,-0.064,0.243,-14.221,-24.597,-134.155
0.099,-0.316,0.328,-29.358,-26.672,-139.832
0.090,-0.602,0.327,-34.790,-27.527,-140.442
0.068,-0.721,0.246,-30.029,-28.625,-132.324
0.063,-0.713,0.157,-18.921,-33.569,-120.056
0.072,-0.620,0.120,-8.362,-42.358,-108.093
0.075,-0.535,0.113,-1.343,-51.636,-98.816
0.100,-0.463,0.208,1.099,-61.707,-92.346
0.126,-0.398,0.339,-2.319,-68.604,-88.379
0.137,-0.412,0.479,-11.658,-71.472,-86.182
0.123,-0.499,0.549,-21.729,-71.045,-84.778
0.092,-0.627,0.515,-26.794,-67.993,-81.726
0.058,-0.712,0.444,-26.245,-66.711,-75.928
0.030,-0.770,0.407,-22.339,-68.909,-67.810
0.002,-0.763,0.354,-18.250,-72.449,-58.533
-0.022,-0.751,0.333,-15.015,-78.796,-49.683
-0.038,-0.725,0.357,-14.648,-86.304,-41.199
-0.035,-0.717,0.464,-15.869,-94.116,-33.752
-0.021,-0.731,0.599,-17.578,-99.854,-26.978
-0.010,-0.714,0.683,-19.653,-101.929,-20.142
-0.022,-0.713,0.712,-20.691,-102.051,-13.489
-0.048,-0.766,0.757,-21.484,-101.868,-7.324
-0.101,-0.814,0.807,-20.447,-101.868,-0.488
-0.148,-0.831,0.871,-17.090,-101.807,8.301
-0.201,-0.812,0.935,-13.123,-101.440,17.883
-0.264,-0.825,0.928,-7.385,-100.342,26.306
-0.291,-0.884,0.947,-5.066,-99.976,32.959
-0.303,-0.975,1.027,-4.089,-100.281,39.917
-0.334,-1.112,1.083,-3.906,-96.375,48.950
-0.363,-1.224,1.263,0.671,-96.375,62.317
-0.409,-1.205,1.362,5.432,-90.820,77.515
-0.523,-1.132,1.507,8.362,-85.388,93.506
-0.541,-1.112,1.628,15.686,-76.660,108.887
-0.641,-1.101,1.684,17.761,-62.988,122.437
-0.682,-0.926,1.738,19.226,-58.838,135.437
-0.728,-0.728,1.663,22.217,-51.697,145.264
-0.760,-0.558,1.606,17.761,-49.194,151.367
-0.743,-0.253,1.718,8.362,-49.316,156.860
-0.674,-0.097,1.941,-3.235,-49.561,156.982
-0.635,0.059,2.044,-9.277,-41.199,154.907
-0.605,0.294,2.067,-10.498,-29.480,154.114
-0.575,0.509,1.999,-4.333,-17.517,151.184
-0.528,0.647,1.989,3.418,-8.789,144.836
-0.474,0.814,1.982,10.254,-1.099,138.062
-0.425,0.963,1.979,17.517,6.836,129.517
-0.414,1.064,1.825,27.100,16.907,118.225
-0.415,1.081,1.762,33.813,23.437,105.164
-0.360,1.087,1.635,41.992,28.442,91.980
-0.347,1.003,1.475,43.274,33.264,78.003
-0.346,0.910,1.338,39.551,36.560,64.941
-0.346,0.761,1.211,30.579,37.354,54.077
-0.342,0.679,1.132,24.414,36.316,46.326
-0.324,0.609,1.035,21.118,33.813,39.795
-0.296,0.579,1.001,18.921,29.663,34.180
-0.282,0.577,1.001,15.076,25.879,28.076
-0.266,0.526,0.985,12.451,23.315,19.958
-0.241,0.482,0.985,8.972,21.423,11.047
-0.223,0.411,0.969,5.249,20.874,2.930
-0.228,0.280,0.937,1.831,20.996,-4.333
-0.237,0.182,0.900,0.488,20.508,-9.644
-0.249,0.099,0.815,1.770,18.982,-13.367
-0.258,0.040,0.762,4.272,15.137,-15.442
-0.255,0.008,0.773,5.249,9.216,-16.724
-0.239,-0.022,0.833,4.517,3.418,-18.250

-0.325,-1.580,0.980,-28.198,-62.195,59.265
-0.403,-1.595,1.159,-30.334,-66.223,78.552
-0.489,-1.542,1.328,-33.325,-67.017,98.816
-0.590,-1.420,1.492,-35.095,-65.735,118.835
-0.669,-1.364,1.662,-34.607,-63.477,135.620
-0.744,-1.289,1.874,-33.203,-59.631,151.428
-0.815,-1.091,2.070,-28.564,-53.040,167.725
-0.879,-0.859,2.138,-17.273,-43.640,181.458
-0.949,-0.692,2.157,-7.996,-33.569,191.162
-1.023,-0.588,2.226,-5.432,-25.391,197.998
-1.105,-0.489,2.272,-5.554,-16.907,204.895
-1.165,-0.304,2.330,-5.127,-8.362,210.999
-1.184,-0.113,2.381,-5.310,0.488,213.440
-1.190,0.072,2.406,-3.906,12.268,212.280
-1.189,0.252,2.349,-5.554,28.381,207.520
-1.151,0.409,2.219,-8.789,45.288,200.439
-1.108,0.552,2.025,-14.954,61.768,190.735
-1.037,0.643,1.834,-24.048,75.623,179.626
-0.973,0.704,1.642,-32.593,85.754,167.725
-0.897,0.732,1.465,-38.757,93.140,155.334
-0.823,0.726,1.284,-41.138,97.900,143.250
-0.751,0.778,1.127,-37.598,100.159,132.202
-0.687,0.831,0.994,-31.250,100.098,121.216
-0.611,0.956,0.857,-25.635,99.304,110.046
-0.519,1.135,0.789,-21.729,96.313,97.168
-0.411,1.285,0.748,-21.240,93.872,80.139
-0.338,1.394,0.646,-23.865,93.689,58.899
-0.281,1.464,0.570,-31.982,93.323,35.828
-0.244,1.509,0.556,-43.945,92.041,11.292
-0.237,1.410,0.550,-52.856,91.370,-14.160
-0.260,1.337,0.509,-55.908,90.088,-37.659
-0.279,1.224,0.497,-53.528,86.975,-57.983
-0.295,1.067,0.492,-48.523,82.703,-75.745
-0.325,0.979,0.435,-40.161,79.224,-88.379
-0.354,0.939,0.368,-30.884,74.768,-99.060
-0.381,0.934,0.360,-25.269,69.031,-109.497
-0.400,0.919,0.370,-24.536,63.538,-121.521
-0.401,0.956,0.451,-28.870,59.021,-134.216
-0.398,0.924,0.548,-38.330,57.983,-149.414
-0.398,0.778,0.700,-52.795,59.448,-165.466
-0.422,0.555,0.799,-65.918,64.636,-178.772
-0.469,0.372,0.725,-71.594,72.754,-187.439
-0.497,0.246,0.592,-70.618,77.087,-191.284
-0.487,0.172,0.522,-66.833,74.280,-192.139
-0.460,0.185,0.470,-61.340,68.115,-190.491
-0.421,0.253,0.472,-54.932,59.265,-188.965
-0.378,0.281,0.560,-49.438,49.805,-190.491
-0.349,0.183,0.660,-45.410,43.823,-194.092
-0.330,0.026,0.710,-43.762,42.114,-196.472
-0.294,-0.101,0.725,-43.152,43.579,-195.374
-0.245,-0.176,0.713,-42.542,45.959,-191.772
-0.207,-0.183,0.612,-42.114,49.377,-187.317
-0.182,-0.193,0.443,-42.908,51.392,-183.838
-0.157,-0.263,0.330,-45.288,49.255,-182.983
-0.145,-0.373,0.137,-43.762,44.495,-182.617
-0.144,-0.558,0.017,-40.833,34.851,-180.115
-0.109,-0.684,-0.022,-34.729,21.301,-173.401
-0.062,-0.747,0.013,-27.893,7.202,-164.062
-0.003,-0.742,0.074,-24.658,-3.784,-153.320
0.039,-0.715,0.129,-26.123,-11.536,-142.761
0.055,-0.727,0.110,-27.283,-16.418,-134.277
0.057,-0.757,0.039,-25.391,-20.813,-126.953
0.073,-0.754,-0.021,-23.376,-26.855,-119.202
0.076,-0.779,-0.050,-26.367,-34.790,-112.488
0.090,-0.821,0.016,-32.959,-44.434,-105.591
0.099,-0.881,0.102,-39.429,-54.321,-97.961
0.099,-0.950,0.174,-45.166,-62.012,-89.111
0.102,-0.976,0.264,-46.021,-69.885,-78.308
0.090,-0.992,0.278,-43.518,-75.867,-67.017
0.077,-0.990,0.301,-39.246,-82.092,-55.298
0.059,-0.934,0.321,-34.790,-88.440,-42.847
0.039,-0.849,0.336,-31.982,-93.994,-31.799
0.009,-0.815,0.355,-34.180,-99.304,-23.193
-0.027,-0.831,0.459,-37.476,-105.896,-15.259
-0.063,-0.810,0.637,-41.992,-111.877,-6.287
-0.078,-0.780,0.836,-43.640,-116.089,2.197
-0.086,-0.777,1.025,-43.274,-116.211,9.949
-0.105,-0.747,1.134,-39.063,-112.305,18.188
-0.148,-0.694,1.142,-32.776,-106.567,26.794
